,Time,no_empty_1_rep_1,no_empty_1_rep_2,no_empty_1_rep_3,no_empty_0.5_rep_1,no_empty_0.5_rep_2,no_empty_0.5_rep_3,no_empty_2.5_rep_1,no_empty_2.5_rep_2,no_empty_2.5_rep_3,no_empty_5_rep_1,no_empty_5_rep_2,no_empty_5_rep_3,no_empty_10_rep_1,no_empty_10_rep_2,no_empty_10_rep_3,no_empty_15_rep_1,no_empty_15_rep_2,no_empty_30_rep_1,no_empty_30_rep_2,no_empty_30_rep_3,no_empty_15_rep_3,empty_0.5_rep_1,empty_0.5_rep_2,empty_0.5_rep_3,empty_1_rep_1,empty_1_rep_2,empty_1_rep_3,empty_2.5_rep_1,empty_2.5_rep_2,empty_2.5_rep_3,empty_5_rep_1,empty_5_rep_2,empty_5_rep_3,empty_10_rep_1,empty_10_rep_2,empty_15_rep_1,empty_15_rep_2,empty_15_rep_3,empty_30_rep_1,empty_30_rep_2,empty_30_rep_3,empty_T7_0.5_rep_1,empty_T7_0.5_rep_2,empty_T7_0.5_rep_3,empty_T7_1_rep_1,empty_T7_1_rep_2,empty_T7_1_rep_3,empty_T7_2.5_rep_1,empty_T7_2.5_rep_2,empty_T7_2.5_rep_3,empty_T7_5_rep_1,empty_T7_5_rep_2,empty_T7_5_rep_3,empty_T7_10_rep_1,empty_T7_10_rep_2,empty_T7_10_rep_3,empty_T7_15_rep_1,empty_T7_15_rep_2,empty_T7_15_rep_3,empty_T7_30_rep_1,empty_T7_30_rep_2,empty_T7_30_rep_3,empty_sigma70_0.5_rep_1,empty_sigma70_0.5_rep_2,empty_sigma70_0.5_rep_3,empty_sigma70_1_rep_1,empty_sigma70_1_rep_2,empty_sigma70_1_rep_3,empty_sigma70_2.5_rep_1,empty_sigma70_2.5_rep_2,empty_sigma70_2.5_rep_3,empty_sigma70_5_rep_1,empty_sigma70_5_rep_2,empty_sigma70_5_rep_3,empty_sigma70_10_rep_1,empty_sigma70_10_rep_2,empty_sigma70_10_rep_3,empty_sigma70_15_rep_1,empty_sigma70_15_rep_2,empty_sigma70_15_rep_3,empty_sigma70_30_rep_1,empty_sigma70_30_rep_2,empty_sigma70_30_rep_3,blank_rep_1,blank_rep_2,blank_rep_3
194,09:33:00,40508,26034,40098,7139,6456,7283,64164,64071,64899,54119,46918,53314,48660,51877,50426,73908,54291,49974,46735,45418,53687,15665,15067,33973,54218,53377,54610,64482,63248,65026,53437,54041,55094,53114,55797,45006,45519,44782,49070,50338,53596,32673,20541,19717,40451,41318,40011,46173,46593,46404,48209,47652,47602,48850,48054,43823,41725,42053,43102,46810,45253,42370,26708,26148,26765,57877,58344,77949,62730,62298,60915,51573,53967,52695,50748,52651,51774,46688,47679,52026,55282,55875,53167,352,250,196
195,09:36:00,40685,25704,40341,7107,6518,7181,63730,64453,64674,54135,46899,52882,48754,51686,50228,74107,54096,50070,46958,45639,54531,15764,15249,34158,54126,53652,54722,64544,63661,64876,54069,54511,54586,53094,55895,45225,44956,44882,49241,50379,53074,32543,20487,19517,40717,41320,39723,45991,46737,46169,48098,47814,47994,47878,47899,43937,42116,42116,43043,46677,45373,42384,26611,26312,26789,57888,58563,77723,62932,61759,60576,51249,53979,52286,50307,52408,51775,46663,47441,52161,55742,55713,53576,365,243,212
196,09:39:00,40208,26021,40047,7176,6547,7240,63613,64263,64231,54063,47109,52945,48898,50945,49796,73849,54208,50011,47017,46170,54072,15867,15202,34078,54749,54262,54828,64794,63116,64900,54479,54520,54986,53279,55570,44718,44970,44979,49168,50179,53542,32955,20364,19991,40460,41110,39695,45755,46794,45980,48214,48555,47507,47870,47612,43743,41729,42022,42829,46897,45718,41923,26776,26178,26721,57784,58585,77437,61966,61995,60717,51365,53770,52764,50515,52008,52165,47057,47447,52109,55509,56138,53181,358,256,211
197,09:42:00,40915,25852,40554,7198,6488,7291,64441,64307,65108,54625,47265,52971,48576,51695,50300,73828,53979,49903,46255,45584,53939,15726,15157,34117,54759,53709,54813,64746,63185,64919,54031,54353,55555,53101,55511,44935,45112,44733,48871,50428,53477,32327,20421,19878,40717,41471,40223,46424,46892,45916,48292,47603,47514,47825,47497,43715,42107,42242,43110,46762,45253,42168,26480,26066,26611,57419,58556,77754,62680,62112,61178,51410,54045,52476,50931,52499,51878,47175,47164,52389,55493,55769,53595,348,243,212
198,09:45:00,40781,25841,40268,7141,6516,7237,64079,64109,64380,53853,46924,52929,48571,51171,50131,73605,54031,50154,46538,45806,53893,15926,15244,34382,54287,53339,54808,64865,63425,64637,54056,53948,55193,52981,56002,45131,44849,44826,49041,50102,53704,32667,20571,19650,40563,41559,39750,46045,46498,46428,48283,47550,47647,48453,47709,43968,41816,42048,43192,46806,45241,42467,26904,26156,26830,57456,58350,77285,62687,62306,60758,51656,53837,52651,50522,52257,51709,47183,47401,52086,55475,55637,53277,371,249,232
199,09:48:00,40690,25905,40213,7113,6425,7246,63536,63957,64446,54289,47402,52917,48952,51332,49849,74935,53970,49700,46678,45540,53955,15811,15085,34153,54666,53404,54780,64327,63543,64737,54408,54667,55626,53638,56020,45117,44805,45154,48907,50331,54126,32657,20530,19833,40575,41318,40165,46083,46815,46151,48434,47864,47789,48452,47597,43866,42112,42101,43131,46629,45543,42789,26725,25986,26522,57518,58495,77616,61951,62080,60624,51355,53851,52706,51056,52539,51807,47135,47799,52226,55262,55889,53327,345,246,208
200,09:51:00,40807,26030,40547,7185,6452,7309,64452,64491,64709,54265,46773,52874,48787,51195,49970,74691,54299,49833,47228,46284,53830,15862,15288,34520,54198,53958,54986,64249,63618,64353,54306,54309,54766,53447,55642,45125,45149,45227,48841,50357,54194,32666,20279,19681,40728,41078,39675,45934,46903,46034,48252,48078,47778,48085,47513,44331,42135,42293,43629,47022,45135,42514,26723,26228,26827,57320,58846,76976,62513,62129,61315,51703,53735,52304,50732,52387,51809,46805,47469,52496,55446,55207,53856,372,214,210
201,09:54:00,41070,26068,40544,7208,6534,7278,64464,64394,65214,54488,47302,53025,48782,51730,50280,74556,53949,50071,46783,45992,54232,15731,15361,34284,54476,53955,55221,64385,63655,65200,54196,54211,55307,53384,55937,45024,45167,45274,49375,50120,53697,32381,20427,19863,40589,41393,39842,46262,47096,46275,48279,47566,48058,47839,47739,43886,42045,42306,42805,47121,45279,42772,26881,26216,26745,57642,58705,77442,61638,62355,60911,51316,53828,52049,50637,52250,51987,46671,47204,52418,55671,55545,53342,364,232,210
202,09:57:00,40780,25983,39809,7154,6453,7277,63919,63850,64235,54029,47239,52718,48476,51244,49863,74628,53741,50095,46703,45734,53746,15725,15134,34226,54243,53703,54789,64780,63018,63984,53875,54296,55089,53402,56114,44877,45143,45034,48832,50665,54020,32632,20479,19874,40884,41522,39885,45943,47030,46257,47765,47683,47836,48177,47809,43903,41946,42279,43149,46745,45517,42192,26667,26253,26647,56933,58508,77247,62747,62105,60595,51525,54054,52035,50688,52355,52312,46824,47234,52615,55011,55666,53065,357,234,210
203,10:00:00,40847,26000,40209,7185,6535,7274,64171,64175,64378,54231,47205,53497,48497,51464,50113,75356,54092,50459,46969,45724,53778,15722,15188,34696,54473,53579,54497,64389,63411,64783,54042,54596,55376,53198,56123,45187,45222,45236,48925,50338,53841,32620,20505,19976,40915,41255,39889,45760,46854,46363,48096,47722,47795,48039,47671,43994,42240,42155,43175,46872,45516,42440,26891,26127,26788,57882,58652,77336,62595,62402,60925,51844,53621,52616,50570,51763,51960,47186,47161,52666,55238,55811,53404,343,245,207
204,10:03:00,40695,25808,40403,7152,6485,7215,64133,63756,64397,54026,46822,52657,48715,51402,49944,74553,53879,50045,46900,46135,53759,15871,15214,34712,54434,53894,54230,64323,63128,65009,53835,54483,54858,52805,56191,45420,44806,45218,48987,50305,53905,32642,20447,19647,40890,41624,40080,45917,46663,46169,48287,47452,47618,48309,48046,44158,42139,42353,43163,46899,45519,42186,26577,26355,26637,57602,58282,78092,62856,62070,60787,51665,53732,52387,50915,52482,51719,46899,47355,52500,55381,56070,53848,356,266,198
205,10:06:00,40851,26014,40224,7173,6494,7354,63894,63893,64369,54589,46653,53118,48660,51325,50151,75670,54504,50117,46393,46246,54190,15786,15208,34507,54892,53990,54989,64299,63847,64860,54311,54018,55299,53381,56238,45095,45177,45040,48919,50399,54289,32871,20423,19884,40664,41064,39884,46316,46473,45905,48389,48180,47880,48251,48081,44451,42345,42031,42982,46672,45870,42895,26697,26230,26752,57773,58316,77671,62189,62040,61061,50962,53893,53072,50780,51929,51935,46896,47445,52414,55264,55924,53365,357,251,204
206,10:09:00,40901,26096,40429,7127,6489,7263,64308,64059,64474,54189,47185,53567,48870,51710,50375,75108,53962,49973,46641,46296,53914,15754,15114,34573,54524,53667,55019,64930,63133,64671,54037,54809,55076,53175,56003,45002,45008,45291,49083,50116,54376,32794,20385,19851,40532,41389,40107,46031,46698,45982,48038,47894,47505,48078,47331,43882,41852,42258,43130,46965,45409,42643,26707,26217,26723,57762,58373,77840,62662,62318,60645,51434,53670,52614,50951,52236,51711,47191,47116,52821,55410,55855,53242,353,246,212
207,10:12:00,40765,25921,40463,7119,6407,7348,64336,63746,64222,54033,47191,52783,48693,51478,49965,75854,53781,50268,46798,46057,54150,15753,15276,34588,55107,53545,54839,64879,63258,64674,54439,54319,54982,53274,55998,45329,45117,45062,48905,50304,54274,32566,20214,19903,40738,41362,39795,46435,46883,46351,48021,47806,47371,47951,47545,43902,42216,42543,43159,46915,45286,42930,26847,26187,26589,57397,58443,77575,62283,61856,60693,51698,53633,52445,50586,52269,52054,46717,47594,52144,55477,55322,53421,356,240,188
208,10:15:00,40777,26110,40307,7175,6495,7249,64129,63914,64582,53894,47242,52748,49037,51317,50084,75942,54120,50401,47002,46223,53969,15851,15355,34905,54593,54196,54968,65020,63880,64639,53911,54675,55024,53103,56384,45130,44964,45686,49443,50372,54708,32627,20385,19830,40561,41549,39837,46073,46822,46078,48315,47679,47746,47960,48303,43867,42065,41860,43036,47148,45633,42951,26800,26463,26892,57512,58231,77515,62435,61798,60539,51418,53267,53068,50938,52157,51787,46681,47348,52434,55302,55586,53525,351,232,210
209,10:18:00,41076,26115,40674,7223,6543,7352,64353,64947,64274,54391,47203,53051,48960,51644,50073,76084,54251,50012,46210,46257,53944,15818,15131,34708,54808,53893,54832,64232,63405,64552,54216,54533,54739,53209,56129,45353,45331,45031,49054,50040,54472,32729,20468,19681,40574,41347,40185,46490,47152,46427,48154,47859,47533,48075,47813,43982,41734,42449,43249,46610,45438,42839,26727,26045,26617,57835,58762,77949,62350,62270,60635,51697,54092,52721,50490,52658,52074,47175,47550,52420,55318,55646,53612,366,236,214
210,10:21:00,40957,25993,40533,7153,6496,7287,64595,64068,64935,54164,47212,52976,48894,51453,50457,76256,54002,50032,47003,46597,54179,15913,15221,34884,54936,54171,54856,64627,63307,64648,54219,54429,55032,53519,56233,45166,45214,45698,48786,50668,54396,32951,20667,19864,40547,41540,39957,46272,46858,46504,48112,47861,47853,47893,47872,44103,42053,42347,43463,46808,45237,43070,26827,26346,26738,57711,58361,78166,62490,61628,60892,51360,53697,52096,50492,52261,52196,47131,47271,52672,55438,55748,53731,357,242,208
211,10:24:00,40767,26067,40490,7139,6469,7181,64081,63773,64161,54204,46798,52807,48607,51636,49931,75901,53487,50613,46443,46229,54172,15892,15277,34882,54490,53769,54904,65160,63073,64901,53995,54780,54843,52960,56174,45010,45017,45638,48949,50223,54625,32744,20274,19660,40643,41572,39763,46427,47146,46524,48151,47570,47381,48010,47161,43994,41776,42038,43270,46569,45640,42563,26669,26321,26773,57405,58536,77870,62608,61841,60980,51857,53376,53182,50679,52224,51655,46506,47461,52121,55374,55186,53502,348,241,210
212,10:27:00,40570,25902,40267,7182,6467,7287,63904,63696,64315,53819,47252,52907,48393,51605,49277,76687,53866,49817,46806,46487,54277,15911,15158,34825,54501,53493,55000,64723,63784,64205,53806,54105,54464,53147,56283,44926,44872,45135,49100,50462,54585,32902,20512,19900,41119,41437,39831,45947,47177,45988,48317,47550,47573,48208,47410,43921,42416,41955,43492,46720,45410,42821,26700,26204,26652,57291,58557,76836,62215,62237,60693,50985,53581,52684,50582,51959,51744,46948,47205,52192,54930,55891,53891,357,234,229
213,10:30:00,40838,25972,40343,7184,6508,7253,64038,64098,64052,54221,47162,52954,48447,51171,49784,76478,54008,50792,47129,46377,54296,15965,15202,35081,54273,54041,55436,64900,63309,64322,54053,54287,54771,52727,56068,44795,45201,45336,48999,50027,54582,32668,20382,19683,40811,41314,39918,46234,46686,46406,48168,47636,47926,47743,47698,44104,42150,42338,43417,46650,45848,42723,26456,26328,27003,57722,58272,77536,62574,62194,60967,51372,53838,52879,50440,52398,51670,46552,47330,52644,55106,56011,53623,363,237,209
214,10:33:00,40812,25690,40406,7181,6449,7366,63877,63826,64384,53971,47141,52900,48548,51386,50228,75777,53793,49645,46482,45940,53962,15875,15264,34613,54460,53770,55075,64494,63182,64732,53992,54540,54645,53075,56381,44938,45034,45263,48895,49804,54257,32546,20383,19667,40756,41444,39811,45910,46535,46153,48160,48096,47674,48126,47711,44155,42012,42243,43283,46706,45356,42780,26847,26265,26711,57392,59028,77639,62232,62144,60557,51794,54109,52359,50379,52342,52106,46834,46845,52876,55176,55334,53683,366,253,213
215,10:36:00,40806,25831,40226,7124,6518,7283,63809,64102,64062,54005,46946,53337,48662,51780,49935,76568,53826,49863,46637,46533,54224,15817,15210,34927,54534,53560,54720,64489,62924,63970,54152,54098,54567,53154,56598,45062,44806,45424,49015,50223,54623,32716,20383,19669,40786,41495,40002,46079,46797,46515,48358,47540,47568,48000,47520,44164,41827,42067,43105,46874,45216,43166,26689,26052,26675,57237,58042,77093,62386,61736,60889,51128,53751,52615,50460,52148,52033,46625,47490,52306,55404,55508,53742,359,256,221
216,10:39:00,40883,25849,40553,7165,6577,7310,64817,64376,64775,54164,46936,53235,48782,51333,50358,76887,53900,49776,46969,46073,53838,15834,15272,35082,54234,53690,54245,65383,63475,64439,54092,54416,55046,53474,56203,45299,45279,45614,48968,50300,54358,32530,20344,19853,40815,41553,39606,46067,46390,46092,48107,47789,47872,47947,48098,44482,42342,42168,43382,46710,45567,43039,26843,26246,26821,57831,58914,77852,62225,62012,60753,51399,53878,52504,50530,51860,52076,46896,47024,53057,55116,55404,53795,344,234,219
217,10:42:00,40987,26049,40320,7142,6474,7279,64177,64543,64510,54519,47066,52762,48477,51088,50214,76484,53997,50002,46848,46270,54043,15667,15140,35124,54811,54120,54518,64417,62982,65032,54430,53994,55072,52508,56160,45127,45119,45470,48850,50148,54740,32590,20528,19859,40721,41096,39786,46023,46648,45908,48478,47725,47967,48374,47744,44060,42064,42039,43377,46881,45630,43330,26686,26242,26787,57209,58224,77623,62091,61856,60879,51741,53518,52259,50352,52076,51921,46627,46951,52748,55598,55054,53435,340,243,231
218,10:45:00,40825,26035,40332,7198,6520,7273,64460,64456,64725,54246,47160,52900,48369,51771,50419,77639,54222,49910,46591,46574,54493,15805,14995,35300,54311,53971,54723,64778,63716,64281,53713,54721,54928,53140,55968,45047,45114,45604,48817,50308,54388,32517,20538,19625,40668,41074,39955,46291,46886,46510,48572,48130,47985,47788,47631,43863,41741,42020,43339,46678,45449,42589,26889,26280,26952,57562,58180,77477,62044,61708,60541,51463,54048,52335,50152,52242,51347,46703,47185,52502,54961,55327,53429,354,248,206
219,10:48:00,40858,25855,40225,7112,6521,7223,63612,63272,64417,53977,46568,52452,48258,51531,50022,76837,54059,50013,47063,46610,53871,15791,15295,35074,54820,53698,54884,64611,63808,64595,54148,54255,54678,52934,56117,45171,44872,45336,48972,50283,55013,32720,20335,19660,40840,41193,39625,46013,46960,46129,47994,47983,47914,48024,47734,43834,42093,41909,43313,46489,45469,42904,26869,26414,26802,57550,58767,77152,62204,62024,60858,51303,53157,52711,50433,52463,51859,46782,47572,52839,55265,55499,53785,365,244,210
220,10:51:00,40908,26065,40652,7126,6529,7220,64291,64587,64739,54032,47175,52656,48366,51212,50093,77622,53804,50247,47049,46667,54428,15834,15332,34910,54195,54033,54793,64440,64046,64656,54288,54417,55156,53422,56437,44935,45170,45476,49182,50153,54963,32477,20416,19802,41013,41271,39907,46375,46856,46552,48143,47841,47601,48212,47436,43828,42246,41950,43655,46603,45532,42868,26755,26134,26726,58020,58130,77210,62622,62358,60805,51147,54003,52287,50709,52199,51812,47043,47279,52683,55465,55165,53536,355,249,208
221,10:54:00,40936,26083,40350,7186,6541,7317,64418,64257,64190,54304,47099,52968,48403,51309,50241,77240,54035,49965,46847,47340,54221,15728,15198,35136,54664,53807,54669,64662,63666,64667,54326,54659,54949,53399,56365,45239,44873,45570,48658,50028,54940,32571,20551,19684,40791,41471,39784,45913,46520,46215,48028,48092,47556,48162,47768,43825,41870,42073,43470,46859,45625,43044,26746,26220,26880,58024,58522,77281,62093,61864,60952,51414,53828,52275,50962,52229,51442,47151,47215,52597,55171,55475,53909,369,247,218
222,10:57:00,40990,25924,40499,7184,6447,7242,64522,64558,64751,54256,47005,52597,48762,51250,50067,78033,53992,50099,46578,46737,53896,15860,15308,34975,54969,53984,54768,64617,63082,65193,54429,54183,55300,53363,56705,45010,45035,45386,48635,50428,54538,32290,20583,19736,40740,41417,39846,46224,46885,46613,48225,47565,47350,48024,47961,43956,42099,42145,43597,46459,45717,43068,26624,26148,26845,57485,58487,77713,62155,62543,60796,51616,53805,52422,50560,52137,51577,46628,47367,53192,55126,55548,53763,363,232,186
223,11:00:00,40828,25853,40452,7157,6467,7238,64466,63848,64179,53456,46772,52699,48451,51248,50053,77118,53985,50141,46422,46933,54264,15646,15213,35103,54273,54039,54822,64619,63286,64664,53763,53962,54765,53295,56696,44942,44840,45860,49424,50124,54844,32780,20446,19909,40665,41530,39456,46129,46826,46410,48302,47763,47843,48235,47534,44166,42165,41896,43644,46980,45315,42881,26626,26077,26798,57311,58083,77220,62207,61915,60933,51381,53574,52924,50289,51576,51657,46644,47299,52578,55121,55610,53701,353,241,223
224,11:03:00,41069,26014,40309,7127,6580,7356,64154,64941,64624,54202,47268,53444,48644,51727,50768,77783,53816,50073,46371,46720,53901,15799,15158,35125,54832,53587,54916,64891,63247,64308,54311,54444,54368,52803,56687,45099,45331,45874,48947,50473,54550,32930,20308,19790,41050,41288,39825,45997,46941,46199,48082,47592,47781,48030,47789,43940,41892,42136,43606,46657,45476,42777,26743,26251,26914,57201,58188,77805,62709,62263,61056,51144,53752,52581,50414,52129,51749,46479,47568,52754,55500,55648,53410,361,254,196
225,11:06:00,40661,25940,40301,7099,6507,7271,63973,63986,64476,54060,47145,53171,48951,51449,49822,77897,54470,49610,46897,46537,54328,15778,15069,34901,54596,53509,55249,64450,63097,64660,54119,54000,54771,53207,56011,45228,45055,45599,48726,50174,54726,32904,20428,19904,40855,41079,40091,46068,46998,46033,48436,47676,47332,48319,47914,44213,41983,42469,43528,46642,45291,43186,26848,26411,26747,57386,58263,77744,62242,62127,60542,51366,53934,52276,50269,51906,51372,46596,47651,52681,55674,54979,53877,358,238,205
226,11:09:00,41158,25935,40452,7118,6503,7333,63822,64134,64464,54577,47022,52570,48915,51303,49826,77334,53972,49934,46317,47086,53969,15872,15329,35023,54483,53803,54625,64473,63335,64826,53917,54128,54635,53110,56752,44889,45304,45582,48714,50222,55080,32756,20336,19837,40772,41134,39689,46515,47042,46219,48086,48014,47828,48150,47961,43832,41691,41834,43547,46549,45454,42887,26775,26305,26911,57599,58607,77145,62470,62264,60985,51246,53557,52735,50737,52042,51476,46729,47469,53228,55441,56045,53941,340,237,215
227,11:12:00,40877,25973,40516,7143,6570,7227,63654,64058,64204,54146,46994,53163,48630,51691,50473,78113,53896,49627,46300,46871,53892,15745,15128,35495,54446,54030,54844,64200,63218,64052,53879,54204,55222,53585,56374,44908,45322,45870,48800,49605,55410,32797,20391,19934,40651,40847,39783,46107,46672,46388,48052,48387,47516,48106,47818,44062,41917,41975,43480,46514,45332,43238,26731,26244,26836,57782,58096,77016,62772,61924,60928,51900,53474,51996,50399,51949,52007,46771,47338,52976,55447,55465,53382,364,266,210
228,11:15:00,41130,26169,40405,7221,6557,7357,64625,64555,64592,54361,47166,52664,48350,51287,50283,78817,53979,50127,46752,46686,54666,15890,15244,34916,54599,53947,55134,64978,63375,64798,54316,54505,54906,53353,56695,45150,45308,45878,48867,50261,55330,32508,20356,19771,40648,41312,39933,45981,47068,46343,48100,47894,47612,47852,47220,43798,41798,42350,43643,46454,45679,43016,26707,26192,26839,57989,58712,77937,61867,61954,61092,51440,53963,52405,50395,51998,51914,46965,47130,52975,55292,55593,53481,362,237,202
229,11:18:00,40841,25783,40223,7212,6448,7257,63942,64400,64555,54017,46540,53016,48623,51342,50107,78221,54112,49217,46282,47053,54190,15751,15276,35283,54512,53905,54592,64409,63374,64428,53981,54354,54675,53115,56428,44892,44932,45860,48698,50184,55077,32508,20325,19721,40798,41019,39844,46248,46982,46213,48439,47605,47611,48404,47286,43979,41836,41971,43746,46706,45529,43238,26820,26186,26850,57760,58482,77779,62532,62247,61144,51368,53440,52486,50439,51799,51892,46371,47149,53202,54992,55604,54025,372,246,218
230,11:21:00,41019,25901,40474,7295,6510,7355,63793,63704,64522,54234,47076,52739,48827,51735,50164,78707,53705,50196,46470,47003,54368,15959,15286,35273,54930,53855,54640,64466,63119,64145,54100,54137,54993,52662,56576,44876,45180,45984,48762,49850,55149,32577,20343,19791,40661,41333,39855,45931,46952,46069,48007,47738,47627,47922,48072,44014,41989,42006,43551,46718,45404,43234,26750,26227,26897,57381,58651,77536,62201,62232,60762,51301,53679,52413,50302,51899,51435,46295,47297,52631,55289,54931,53270,353,236,215
231,11:24:00,41038,25881,40639,7175,6489,7269,63826,63986,64473,54207,47333,53176,48521,51536,50325,78651,53793,50246,46904,47137,54356,16006,15358,35234,54592,53508,55245,64540,63662,64804,54450,54212,54928,52904,56873,45192,45046,45811,48432,50118,55227,32837,20492,19747,40500,41239,39800,46126,47196,46276,48024,47674,47577,48135,47699,43673,41946,42190,43630,47019,45048,43461,26795,26194,27055,57781,58166,77299,62362,62450,61071,51602,53843,52319,50486,51977,51732,46516,47493,52936,55180,55776,53501,359,237,217
232,11:27:00,40796,25815,40246,7167,6536,7284,64092,64038,64467,54385,46803,52834,48553,51367,50209,79203,54101,50034,46830,47033,54076,15733,15320,35210,54218,53922,54915,64553,63764,64664,54356,54082,54447,52910,56449,44687,44994,45466,49278,50437,54917,32680,20441,19828,41099,41226,39825,46349,47053,46515,48078,47615,47614,48201,47730,43954,42241,42076,43611,46271,45585,43185,26635,26147,26767,57569,59055,77930,62059,61700,60982,51264,53184,52251,50222,51907,51719,46637,47202,52917,55007,54835,53776,352,244,202
233,11:30:00,40838,26064,40534,7253,6529,7311,64716,64354,64700,54133,46985,52962,48678,51432,49959,78588,54015,49938,46990,47083,54216,15927,15310,35653,54765,54114,54821,64512,63344,64545,54254,53891,54588,52655,56246,44729,44791,45893,48692,49770,54877,32781,20282,19669,40614,41261,39916,46098,46812,46364,48164,47709,47862,48076,47793,44136,41910,42248,43403,46755,45695,43383,26774,26387,26865,57732,58624,77992,62263,61855,60732,51454,53567,52047,50580,52038,51656,46702,47364,52707,55376,55764,54019,347,236,223
234,11:33:00,41067,25995,40566,7237,6545,7306,64472,64508,65132,54244,47142,52959,49164,51258,50361,79102,54103,49954,46903,47170,54296,15920,15364,35185,54258,54191,54485,64392,63323,64463,54286,54303,54614,52930,56046,44869,44908,46217,48815,50285,55390,32579,20327,19736,40919,41677,39994,46226,46649,46381,48027,47933,47839,48233,47741,43945,42206,42368,43378,46775,45107,43230,26813,26392,26787,57499,58439,77604,62412,62118,60882,51492,53812,52559,51020,52291,51647,46932,47348,52785,55413,55566,53604,366,266,215
235,11:36:00,40914,25940,40488,7153,6515,7341,64165,64184,64119,53914,47004,52983,48398,51330,50058,78933,53863,50055,46655,47000,55067,15804,15330,35365,54604,54416,55262,64565,64051,64870,54382,54370,55274,53385,56543,44627,45039,46001,48979,49814,55738,32646,20467,19807,40575,41414,39769,46543,46714,46130,48138,47691,47466,48030,47717,44091,42129,41870,43365,46433,45470,43134,26865,26200,26830,57837,58417,78017,62642,61670,60714,51692,53933,52272,50342,52069,51690,46475,47574,52809,55302,55558,53959,372,233,196
236,11:39:00,40803,25906,39849,7060,6483,7296,64042,63716,64163,53686,47230,52716,48404,51418,49924,79405,54165,49720,46585,47134,54383,15888,15327,35153,54880,53737,55522,64270,63944,64509,53758,54220,54902,52936,56560,45070,45153,45686,48592,50203,54995,32689,20508,19863,40808,41713,39756,46339,46368,46479,48182,48115,47660,48219,47721,44127,41955,42112,43344,46494,45145,43026,26634,26227,26701,57535,58042,77103,62394,62302,61314,51586,53299,52547,50295,52365,51649,46953,47190,52835,55491,55402,54165,376,228,205
237,11:42:00,41235,26014,40798,7197,6526,7340,64201,64846,64617,54017,47189,53219,48308,51365,50331,79202,54137,49939,46779,47502,54336,15810,15139,35526,54730,54026,54727,65202,63328,64322,54256,54130,54731,52718,56542,45020,44691,45682,48837,50070,55450,32596,20366,19747,40816,41343,39805,46297,46769,46237,47819,47903,47843,47900,47483,43986,42014,42093,43884,46824,45176,43254,27052,26279,26636,57608,58478,77279,62190,62370,60781,51279,53394,52438,50676,52057,51571,46214,47041,52791,54951,55627,53781,359,255,220
238,11:45:00,41116,25983,40092,7125,6532,7239,64253,63858,64641,54114,46793,52904,48434,50778,49966,79862,53222,49493,46577,46869,54253,15919,15147,35872,54420,53753,54604,64561,63092,64446,54185,54204,54811,52979,56874,45245,45014,45926,48748,50087,55676,32499,20389,19707,40544,41380,39907,46304,46789,46226,48257,47444,47614,48093,47423,44047,41710,41814,43351,46389,45406,43212,26993,26136,26678,57567,57915,76663,62397,62140,60782,51598,54060,52810,50203,52322,52312,46814,47496,53625,55126,55343,53696,363,247,217
239,11:48:00,41088,26055,40254,7245,6530,7385,64000,64420,64881,54178,47151,53233,48626,51640,50459,79911,54086,50100,46698,47354,54102,15940,15306,35504,55110,53822,55172,64558,63680,65099,54099,54573,54677,53212,56382,45251,44794,46284,48867,50582,55628,32669,20354,19961,40757,41489,40004,46350,47123,46585,47966,47896,47551,47831,47661,44011,41646,42229,43571,46276,45379,43335,26751,26244,26605,57421,58306,77386,62092,62077,60978,51508,53501,52607,50777,52140,51942,46706,47362,53022,54637,55454,53576,368,237,212
240,11:51:00,40738,25946,40075,7131,6537,7324,63936,63823,64470,53776,46824,52402,48301,50794,50404,79408,53484,49685,46561,47527,54186,15912,15299,35365,55085,53869,55284,64864,63179,64551,53832,54096,54911,52948,56390,45052,44801,46040,48785,50361,55568,32603,20456,19805,40421,41291,39833,46187,46821,46146,48542,47720,47391,48094,48059,43726,42104,41760,43616,46087,45358,43660,26844,26443,26862,57553,58332,77557,61758,62205,61060,51261,53254,52372,50595,52240,51564,46915,47709,53293,54863,55429,53571,358,239,211
241,11:54:00,41016,25979,40378,7163,6451,7275,64453,64135,64629,53631,47206,53037,48934,51332,50222,80328,53572,49897,46661,47541,54279,15876,15274,35489,54740,54516,54900,64461,63103,64498,54089,54367,54958,52900,56325,45163,45055,46472,48369,49898,55371,32978,20448,19916,40978,41448,39844,46030,46774,46856,47943,47473,47828,48427,47886,43820,41860,41999,43764,46730,45329,43178,26777,26225,26713,57430,58265,77270,62443,62760,60892,51371,53853,52674,50551,52528,51871,46823,47351,53354,55401,55417,53574,360,254,217
